employee_id,monthly_salary,month_year
73,43843,2026-04-01
74,36767,2026-02-01
74,40150,2026-03-01
74,40150,2026-04-01
75,31429,2022-07-01
75,34320,2022-08-01
75,34320,2022-09-01
75,34320,2022-10-01
75,34320,2022-11-01
75,34320,2022-12-01
75,35693,2023-01-01
75,35693,2023-02-01
75,35693,2023-03-01
75,35693,2023-04-01
75,35693,2023-05-01
75,35693,2023-06-01
75,35693,2023-07-01
75,38977,2023-08-01
75,38977,2023-09-01
75,38977,2023-10-01
75,38977,2023-11-01
75,38977,2023-12-01
75,40536,2024-01-01
75,40536,2024-02-01
75,40536,2024-03-01
75,40536,2024-04-01
75,40536,2024-05-01
75,40536,2024-06-01
75,40536,2024-07-01
75,44265,2024-08-01
75,44265,2024-09-01
75,44265,2024-10-01
75,44265,2024-11-01
75,44265,2024-12-01
75,46035,2025-01-01
75,46035,2025-02-01
75,46035,2025-03-01
75,46035,2025-04-01
75,46035,2025-05-01
75,46035,2025-06-01
75,46035,2025-07-01
75,44690,2025-08-01
75,44690,2025-09-01
75,44690,2025-10-01
75,44690,2025-11-01
75,44690,2025-12-01
75,46478,2026-01-01
75,46478,2026-02-01
75,46478,2026-03-01
75,46478,2026-04-01
76,28571,2022-05-01
76,31200,2022-06-01
76,31200,2022-07-01
76,31200,2022-08-01
76,31200,2022-09-01
76,31200,2022-10-01
76,31200,2022-11-01
76,31200,2022-12-01
76,32448,2023-01-01
76,32448,2023-02-01
76,32448,2023-03-01
76,32448,2023-04-01
76,32448,2023-05-01
76,37477,2023-06-01
76,37477,2023-07-01
76,37477,2023-08-01
76,37477,2023-09-01
76,37477,2023-10-01
76,37477,2023-11-01
76,37477,2023-12-01
76,38977,2024-01-01
76,38977,2024-02-01
76,38977,2024-03-01
76,38977,2024-04-01
76,38977,2024-05-01
76,40925,2024-06-01
76,40925,2024-07-01
76,40925,2024-08-01
76,40925,2024-09-01
76,40925,2024-10-01
76,40925,2024-11-01
76,40925,2024-12-01
76,42562,2025-01-01
77,35353,2025-03-01
77,38605,2025-04-01
77,38605,2025-05-01
77,38605,2025-06-01
77,38605,2025-07-01
77,38605,2025-08-01
77,38605,2025-09-01
77,38605,2025-10-01
77,38605,2025-11-01
77,38605,2025-12-01
77,40150,2026-01-01
77,40150,2026-02-01
77,40150,2026-03-01
77,43843,2026-04-01
78,35353,2025-02-01
78,38605,2025-03-01
78,38605,2025-04-01
78,38605,2025-05-01
78,38605,2025-06-01
78,38605,2025-07-01
78,38605,2025-08-01
78,38605,2025-09-01
78,38605,2025-10-01
78,38605,2025-11-01
78,38605,2025-12-01
78,40150,2026-01-01
78,40150,2026-02-01
78,43843,2026-03-01
78,43843,2026-04-01
79,31429,2022-06-01
79,34320,2022-07-01
79,34320,2022-08-01
79,34320,2022-09-01
79,34320,2022-10-01
79,34320,2022-11-01
79,34320,2022-12-01
79,35693,2023-01-01
79,35693,2023-02-01
79,35693,2023-03-01
79,35693,2023-04-01
79,35693,2023-05-01
79,35693,2023-06-01
79,38977,2023-07-01
79,38977,2023-08-01
79,38977,2023-09-01
79,38977,2023-10-01
79,38977,2023-11-01
79,38977,2023-12-01
79,40536,2024-01-01
79,40536,2024-02-01
79,40536,2024-03-01
79,40536,2024-04-01
79,40536,2024-05-01
79,40536,2024-06-01
79,44265,2024-07-01
79,44265,2024-08-01
79,44265,2024-09-01
79,44265,2024-10-01
79,44265,2024-11-01
79,44265,2024-12-01
79,46035,2025-01-01
79,46035,2025-02-01
79,46035,2025-03-01
79,46035,2025-04-01
79,46035,2025-05-01
79,46035,2025-06-01
79,44690,2025-07-01
79,44690,2025-08-01
79,44690,2025-09-01
79,44690,2025-10-01
79,44690,2025-11-01
79,44690,2025-12-01
79,46478,2026-01-01
79,46478,2026-02-01
79,46478,2026-03-01
79,46478,2026-04-01
80,36767,2026-01-01
80,40150,2026-02-01
80,40150,2026-03-01
80,40150,2026-04-01
81,35353,2025-06-01
81,38605,2025-07-01
81,38605,2025-08-01
81,38605,2025-09-01
81,38605,2025-10-01
81,38605,2025-11-01
81,38605,2025-12-01
81,40150,2026-01-01
81,40150,2026-02-01
81,40150,2026-03-01
81,40150,2026-04-01
82,33993,2024-10-01
82,37121,2024-11-01
82,37121,2024-12-01
82,38605,2025-01-01
82,38605,2025-02-01
82,38605,2025-03-01
82,38605,2025-04-01
82,38605,2025-05-01
82,38605,2025-06-01
82,38605,2025-07-01
82,38605,2025-08-01
82,38605,2025-09-01
82,38605,2025-10-01
82,42157,2025-11-01
82,42157,2025-12-01
82,43843,2026-01-01
82,43843,2026-02-01
83,34282,2025-08-01
83,37435,2025-09-01
83,37435,2025-10-01
83,37435,2025-11-01
83,37435,2025-12-01
83,38933,2026-01-01
83,38933,2026-02-01
83,38933,2026-03-01
83,38933,2026-04-01
84,35353,2025-12-01
84,40150,2026-01-01
84,40150,2026-02-01
84,40150,2026-03-01
84,40150,2026-04-01
85,33993,2024-03-01
85,37121,2024-04-01
85,37121,2024-05-01
85,37121,2024-06-01
85,37121,2024-07-01
85,37121,2024-08-01
85,37121,2024-09-01
85,37121,2024-10-01
85,37121,2024-11-01
85,37121,2024-12-01
85,38605,2025-01-01
85,38605,2025-02-01
85,38605,2025-03-01
85,42157,2025-04-01
85,42157,2025-05-01
85,42157,2025-06-01
85,42157,2025-07-01
85,42157,2025-08-01
85,42157,2025-09-01
85,42157,2025-10-01
85,42157,2025-11-01
85,42157,2025-12-01
85,43843,2026-01-01
85,43843,2026-02-01
85,43843,2026-03-01
85,47877,2026-04-01
86,33993,2024-10-01
86,37121,2024-11-01
86,37121,2024-12-01
86,38605,2025-01-01
86,38605,2025-02-01
86,38605,2025-03-01
86,38605,2025-04-01
86,38605,2025-05-01
86,38605,2025-06-01
86,38605,2025-07-01
86,38605,2025-08-01
86,38605,2025-09-01
86,38605,2025-10-01
86,42157,2025-11-01
86,42157,2025-12-01
86,43843,2026-01-01
86,43843,2026-02-01
86,43843,2026-03-01
86,43843,2026-04-01
87,30220,2021-11-01
87,33000,2021-12-01
87,34320,2022-01-01
87,34320,2022-02-01
87,34320,2022-03-01
87,34320,2022-04-01
87,34320,2022-05-01
87,34320,2022-06-01
87,34320,2022-07-01
87,34320,2022-08-01
87,34320,2022-09-01
87,34320,2022-10-01
87,34320,2022-11-01
87,37477,2022-12-01
87,38977,2023-01-01
87,38977,2023-02-01
87,38977,2023-03-01
87,38977,2023-04-01
87,38977,2023-05-01
87,38977,2023-06-01
87,38977,2023-07-01
87,38977,2023-08-01
87,38977,2023-09-01
87,38977,2023-10-01
87,38977,2023-11-01
87,42562,2023-12-01
87,44265,2024-01-01
87,44265,2024-02-01
87,44265,2024-03-01
87,44265,2024-04-01
87,44265,2024-05-01
87,44265,2024-06-01
87,44265,2024-07-01
87,44265,2024-08-01
87,44265,2024-09-01
87,44265,2024-10-01
87,44265,2024-11-01
87,42972,2024-12-01
87,44690,2025-01-01
87,44690,2025-02-01
87,44690,2025-03-01
87,44690,2025-04-01
87,44690,2025-05-01
87,44690,2025-06-01
87,44690,2025-07-01
87,44690,2025-08-01
87,44690,2025-09-01
87,44690,2025-10-01
87,44690,2025-11-01
87,44690,2025-12-01
87,46478,2026-01-01
87,46478,2026-02-01
87,46478,2026-03-01
87,46478,2026-04-01
88,35353,2025-02-01
88,38605,2025-03-01
88,38605,2025-04-01
88,38605,2025-05-01
88,38605,2025-06-01
88,38605,2025-07-01
88,38605,2025-08-01
89,31429,2022-01-01
89,34320,2022-02-01
89,34320,2022-03-01
89,34320,2022-04-01
89,34320,2022-05-01
89,34320,2022-06-01
89,34320,2022-07-01
89,34320,2022-08-01
89,34320,2022-09-01
89,34320,2022-10-01
89,34320,2022-11-01
89,34320,2022-12-01
89,35693,2023-01-01
89,38977,2023-02-01
89,38977,2023-03-01
89,38977,2023-04-01
89,38977,2023-05-01
89,38977,2023-06-01
89,38977,2023-07-01
89,38977,2023-08-01
89,38977,2023-09-01
89,38977,2023-10-01
89,38977,2023-11-01
89,38977,2023-12-01
89,40536,2024-01-01
89,44265,2024-02-01
89,44265,2024-03-01
89,44265,2024-04-01
89,44265,2024-05-01
89,44265,2024-06-01
89,44265,2024-07-01
89,44265,2024-08-01
89,44265,2024-09-01
89,44265,2024-10-01
89,44265,2024-11-01
90,38605,2025-06-01
90,38605,2025-07-01
90,38605,2025-08-01
90,38605,2025-09-01
90,38605,2025-10-01
90,38605,2025-11-01
90,38605,2025-12-01
90,40150,2026-01-01
90,40150,2026-02-01
90,40150,2026-03-01
90,40150,2026-04-01
91,33993,2024-05-01
91,37121,2024-06-01
91,37121,2024-07-01
91,37121,2024-08-01
91,37121,2024-09-01
91,37121,2024-10-01
91,37121,2024-11-01
91,37121,2024-12-01
91,38605,2025-01-01
91,38605,2025-02-01
91,38605,2025-03-01
91,38605,2025-04-01
91,38605,2025-05-01
91,42157,2025-06-01
91,42157,2025-07-01
91,42157,2025-08-01
91,42157,2025-09-01
91,42157,2025-10-01
91,42157,2025-11-01
91,42157,2025-12-01
91,43843,2026-01-01
91,43843,2026-02-01
91,43843,2026-03-01
91,43843,2026-04-01
92,36767,2026-02-01
92,40150,2026-03-01
92,40150,2026-04-01
93,31429,2022-09-01
93,34320,2022-10-01
93,34320,2022-11-01
93,34320,2022-12-01
93,35693,2023-01-01
93,35693,2023-02-01
93,35693,2023-03-01
93,35693,2023-04-01
93,35693,2023-05-01
93,35693,2023-06-01
93,35693,2023-07-01
93,35693,2023-08-01
93,35693,2023-09-01
93,38977,2023-10-01
93,38977,2023-11-01
93,38977,2023-12-01
93,40536,2024-01-01
93,40536,2024-02-01
93,40536,2024-03-01
93,40536,2024-04-01
93,40536,2024-05-01
93,40536,2024-06-01
93,40536,2024-07-01
93,40536,2024-08-01
93,40536,2024-09-01
93,44265,2024-10-01
94,29873,2024-11-01
94,32621,2024-12-01
94,33926,2025-01-01
94,33926,2025-02-01
94,33926,2025-03-01
94,33926,2025-04-01
94,33926,2025-05-01
94,33926,2025-06-01
94,33926,2025-07-01
94,33926,2025-08-01
94,33926,2025-09-01
94,33926,2025-10-01
94,33926,2025-11-01
94,40536,2025-12-01
94,42157,2026-01-01
94,42157,2026-02-01
94,42157,2026-03-01
94,42157,2026-04-01
95,32686,2023-05-01
95,35693,2023-06-01
95,35693,2023-07-01
95,35693,2023-08-01
95,35693,2023-09-01
95,35693,2023-10-01
95,35693,2023-11-01
95,35693,2023-12-01
95,37121,2024-01-01
95,37121,2024-02-01
95,37121,2024-03-01
95,37121,2024-04-01
95,37121,2024-05-01
95,40536,2024-06-01
95,40536,2024-07-01
95,40536,2024-08-01
95,40536,2024-09-01
95,40536,2024-10-01
95,40536,2024-11-01
95,40536,2024-12-01
95,42157,2025-01-01
95,42157,2025-02-01
95,42157,2025-03-01
95,42157,2025-04-01
95,42157,2025-05-01
95,46035,2025-06-01
95,46035,2025-07-01
95,46035,2025-08-01
95,46035,2025-09-01
95,46035,2025-10-01
95,46035,2025-11-01
95,46035,2025-12-01
95,47877,2026-01-01
95,47877,2026-02-01
95,47877,2026-03-01
95,47877,2026-04-01
96,36767,2026-01-01
96,40150,2026-02-01
96,40150,2026-03-01
96,40150,2026-04-01
97,29873,2024-06-01
97,32621,2024-07-01
97,32621,2024-08-01
97,32621,2024-09-01
97,32621,2024-10-01
97,32621,2024-11-01
97,32621,2024-12-01
97,33926,2025-01-01
97,33926,2025-02-01
97,33926,2025-03-01
97,33926,2025-04-01
97,33926,2025-05-01
97,33926,2025-06-01
97,40536,2025-07-01
97,40536,2025-08-01
97,40536,2025-09-01
97,40536,2025-10-01
97,40536,2025-11-01
97,40536,2025-12-01
97,42157,2026-01-01
97,42157,2026-02-01
97,42157,2026-03-01
97,42157,2026-04-01
98,35353,2025-12-01
98,40150,2026-01-01
98,40150,2026-02-01
98,40150,2026-03-01
98,40150,2026-04-01
99,35353,2025-02-01
99,38605,2025-03-01
99,38605,2025-04-01
99,38605,2025-05-01
99,38605,2025-06-01
99,38605,2025-07-01
99,38605,2025-08-01
99,38605,2025-09-01
99,38605,2025-10-01
99,38605,2025-11-01
99,38605,2025-12-01
99,40150,2026-01-01
99,40150,2026-02-01
99,43843,2026-03-01
99,43843,2026-04-01
100,36767,2026-02-01
100,40150,2026-03-01
100,40150,2026-04-01
101,33993,2024-01-01
101,37121,2024-02-01
101,37121,2024-03-01
101,37121,2024-04-01
101,37121,2024-05-01
101,37121,2024-06-01
101,37121,2024-07-01
101,37121,2024-08-01
101,37121,2024-09-01
101,37121,2024-10-01
101,37121,2024-11-01
101,37121,2024-12-01
101,38605,2025-01-01
101,42157,2025-02-01
101,42157,2025-03-01
101,42157,2025-04-01
101,42157,2025-05-01
101,42157,2025-06-01
101,42157,2025-07-01
101,42157,2025-08-01
101,42157,2025-09-01
101,42157,2025-10-01
101,42157,2025-11-01
101,42157,2025-12-01
101,43843,2026-01-01
101,47877,2026-02-01
101,47877,2026-03-01
101,47877,2026-04-01
102,33993,2024-04-01
102,37121,2024-05-01
102,37121,2024-06-01
102,37121,2024-07-01
102,37121,2024-08-01
102,37121,2024-09-01
102,37121,2024-10-01
102,37121,2024-11-01
102,37121,2024-12-01
102,38605,2025-01-01
102,38605,2025-02-01
102,38605,2025-03-01
102,38605,2025-04-01
102,42157,2025-05-01
102,42157,2025-06-01
102,42157,2025-07-01
102,42157,2025-08-01
102,42157,2025-09-01
102,42157,2025-10-01
102,42157,2025-11-01
102,42157,2025-12-01
102,43843,2026-01-01
102,43843,2026-02-01
102,43843,2026-03-01
102,43843,2026-04-01
103,35353,2025-03-01
103,38605,2025-04-01
103,38605,2025-05-01
103,38605,2025-06-01
103,38605,2025-07-01
103,38605,2025-08-01
103,38605,2025-09-01
103,38605,2025-10-01
103,38605,2025-11-01
103,38605,2025-12-01
103,40150,2026-01-01
103,40150,2026-02-01
103,40150,2026-03-01
103,43843,2026-04-01
104,33993,2024-08-01
104,37121,2024-09-01
104,37121,2024-10-01
104,37121,2024-11-01
104,37121,2024-12-01
104,38605,2025-01-01
104,38605,2025-02-01
104,38605,2025-03-01
104,38605,2025-04-01
104,38605,2025-05-01
104,38605,2025-06-01
104,38605,2025-07-01
104,38605,2025-08-01
104,42157,2025-09-01
104,42157,2025-10-01
104,42157,2025-11-01
104,42157,2025-12-01
104,43843,2026-01-01
104,43843,2026-02-01
104,43843,2026-03-01
104,43843,2026-04-01
105,35353,2025-07-01
105,38605,2025-08-01
105,38605,2025-09-01
105,38605,2025-10-01
105,38605,2025-11-01
105,38605,2025-12-01
105,40150,2026-01-01
105,40150,2026-02-01
105,40150,2026-03-01
105,40150,2026-04-01
106,32686,2023-04-01
106,35693,2023-05-01
106,35693,2023-06-01
106,35693,2023-07-01
106,35693,2023-08-01
106,35693,2023-09-01
106,35693,2023-10-01
106,35693,2023-11-01
106,35693,2023-12-01
106,37121,2024-01-01
106,37121,2024-02-01
106,37121,2024-03-01
106,37121,2024-04-01
106,40536,2024-05-01
106,40536,2024-06-01
106,40536,2024-07-01
106,40536,2024-08-01
106,40536,2024-09-01
106,40536,2024-10-01
106,40536,2024-11-01
106,40536,2024-12-01
106,42157,2025-01-01
106,42157,2025-02-01
106,42157,2025-03-01
106,42157,2025-04-01
106,46035,2025-05-01
106,46035,2025-06-01
106,46035,2025-07-01
106,46035,2025-08-01
106,46035,2025-09-01
106,46035,2025-10-01
106,46035,2025-11-01
106,46035,2025-12-01
106,47877,2026-01-01
106,47877,2026-02-01
106,47877,2026-03-01
106,47877,2026-04-01
107,35353,2025-07-01
107,38605,2025-08-01
107,38605,2025-09-01
107,38605,2025-10-01
107,38605,2025-11-01
107,38605,2025-12-01
107,40150,2026-01-01
107,40150,2026-02-01
107,40150,2026-03-01
107,40150,2026-04-01
108,31068,2025-12-01
108,35283,2026-01-01
108,35283,2026-02-01
108,35283,2026-03-01
108,35283,2026-04-01
109,35353,2025-05-01
109,38605,2025-06-01
109,38605,2025-07-01
109,38605,2025-08-01
109,38605,2025-09-01
109,38605,2025-10-01
109,38605,2025-11-01
109,38605,2025-12-01
109,40150,2026-01-01
109,40150,2026-02-01
109,40150,2026-03-01
109,40150,2026-04-01
110,35353,2025-11-01
110,38605,2025-12-01
110,40150,2026-01-01
110,40150,2026-02-01
110,40150,2026-03-01
110,40150,2026-04-01
111,35353,2025-08-01
111,38605,2025-09-01
111,38605,2025-10-01
111,38605,2025-11-01
111,38605,2025-12-01
111,40150,2026-01-01
111,40150,2026-02-01
111,40150,2026-03-01
111,40150,2026-04-01
112,33993,2024-03-01
112,37121,2024-04-01
112,37121,2024-05-01
112,37121,2024-06-01
112,37121,2024-07-01
112,37121,2024-08-01
112,37121,2024-09-01
112,37121,2024-10-01
112,37121,2024-11-01
112,37121,2024-12-01
112,38605,2025-01-01
112,38605,2025-02-01
112,38605,2025-03-01
112,42157,2025-04-01
112,42157,2025-05-01
112,42157,2025-06-01
112,42157,2025-07-01
112,42157,2025-08-01
112,42157,2025-09-01
112,42157,2025-10-01
112,42157,2025-11-01
112,42157,2025-12-01
112,43843,2026-01-01
112,43843,2026-02-01
112,43843,2026-03-01
112,47877,2026-04-01
113,32686,2023-11-01
113,35693,2023-12-01
113,37121,2024-01-01
113,37121,2024-02-01
113,37121,2024-03-01
113,37121,2024-04-01
113,37121,2024-05-01
113,37121,2024-06-01
113,37121,2024-07-01
113,37121,2024-08-01
113,37121,2024-09-01
113,37121,2024-10-01
113,37121,2024-11-01
113,40536,2024-12-01
113,42157,2025-01-01
113,42157,2025-02-01
113,42157,2025-03-01
113,42157,2025-04-01
113,42157,2025-05-01
113,42157,2025-06-01
113,42157,2025-07-01
113,42157,2025-08-01
113,42157,2025-09-01
113,42157,2025-10-01
113,42157,2025-11-01
114,31429,2022-10-01
114,34320,2022-11-01
114,34320,2022-12-01
114,35693,2023-01-01
114,35693,2023-02-01
114,35693,2023-03-01
114,35693,2023-04-01
114,35693,2023-05-01
114,35693,2023-06-01
114,35693,2023-07-01
114,35693,2023-08-01
114,35693,2023-09-01
115,35353,2025-11-01
115,38605,2025-12-01
115,40150,2026-01-01
115,40150,2026-02-01
115,40150,2026-03-01
115,40150,2026-04-01
116,36767,2026-04-01
117,36767,2026-02-01
117,40150,2026-03-01
117,40150,2026-04-01
118,26667,2022-01-01
118,29120,2022-02-01
118,29120,2022-03-01
118,29120,2022-04-01
118,29120,2022-05-01
118,29120,2022-06-01
118,29120,2022-07-01
118,29120,2022-08-01
118,29120,2022-09-01
118,29120,2022-10-01
118,29120,2022-11-01
118,29120,2022-12-01
118,30285,2023-01-01
118,37477,2023-02-01
118,37477,2023-03-01
118,37477,2023-04-01
118,37477,2023-05-01
118,37477,2023-06-01
118,37477,2023-07-01
118,37477,2023-08-01
118,37477,2023-09-01
118,37477,2023-10-01
118,37477,2023-11-01
118,37477,2023-12-01
118,38977,2024-01-01
118,40925,2024-02-01
118,40925,2024-03-01
118,40925,2024-04-01
118,40925,2024-05-01
118,40925,2024-06-01
118,40925,2024-07-01
118,40925,2024-08-01
118,40925,2024-09-01
118,40925,2024-10-01
118,40925,2024-11-01
118,40925,2024-12-01
118,42562,2025-01-01
118,44690,2025-02-01
118,44690,2025-03-01
118,44690,2025-04-01
118,44690,2025-05-01
118,44690,2025-06-01
118,44690,2025-07-01
118,44690,2025-08-01
118,44690,2025-09-01
118,44690,2025-10-01
118,44690,2025-11-01
118,44690,2025-12-01
118,46478,2026-01-01
118,46478,2026-02-01
118,46478,2026-03-01
118,46478,2026-04-01
119,29873,2024-01-01
119,32621,2024-02-01
119,32621,2024-03-01
119,32621,2024-04-01
119,32621,2024-05-01
119,32621,2024-06-01
119,32621,2024-07-01
119,32621,2024-08-01
119,32621,2024-09-01
119,32621,2024-10-01
119,32621,2024-11-01
119,32621,2024-12-01
119,33926,2025-01-01
119,40536,2025-02-01
119,40536,2025-03-01
119,40536,2025-04-01
119,40536,2025-05-01
119,40536,2025-06-01
119,40536,2025-07-01
119,40536,2025-08-01
119,40536,2025-09-01
119,40536,2025-10-01
119,40536,2025-11-01
119,40536,2025-12-01
119,42157,2026-01-01
119,44265,2026-02-01
119,44265,2026-03-01
119,44265,2026-04-01
120,35353,2025-12-01
120,40150,2026-01-01
120,40150,2026-02-01
120,40150,2026-03-01
120,40150,2026-04-01
121,36767,2026-03-01
121,40150,2026-04-01
122,28388,2021-07-01
122,31000,2021-08-01
122,31000,2021-09-01
122,31000,2021-10-01
122,31000,2021-11-01
122,31000,2021-12-01
122,32240,2022-01-01
122,32240,2022-02-01
122,32240,2022-03-01
122,32240,2022-04-01
122,32240,2022-05-01
122,32240,2022-06-01
122,32240,2022-07-01
122,36036,2022-08-01
122,36036,2022-09-01
122,36036,2022-10-01
122,36036,2022-11-01
122,36036,2022-12-01
122,37477,2023-01-01
122,37477,2023-02-01
122,37477,2023-03-01
122,37477,2023-04-01
122,37477,2023-05-01
122,37477,2023-06-01
122,37477,2023-07-01
122,39983,2023-08-01
122,39983,2023-09-01
122,39983,2023-10-01
122,39983,2023-11-01
122,39983,2023-12-01
122,41582,2024-01-01
122,41582,2024-02-01
122,41582,2024-03-01
122,41582,2024-04-01
122,41582,2024-05-01
122,41582,2024-06-01
122,41582,2024-07-01
122,42972,2024-08-01
122,42972,2024-09-01
122,42972,2024-10-01
122,42972,2024-11-01
122,42972,2024-12-01
122,44690,2025-01-01
122,44690,2025-02-01
122,44690,2025-03-01
122,44690,2025-04-01
122,44690,2025-05-01
122,44690,2025-06-01
122,44690,2025-07-01
122,44690,2025-08-01
122,44690,2025-09-01
122,44690,2025-10-01
122,44690,2025-11-01
122,44690,2025-12-01
122,46478,2026-01-01
122,46478,2026-02-01
122,46478,2026-03-01
122,46478,2026-04-01
123,34282,2025-12-01
123,38933,2026-01-01
123,38933,2026-02-01
123,38933,2026-03-01
123,38933,2026-04-01
124,32139,2025-10-01
124,35096,2025-11-01
124,35096,2025-12-01
124,36500,2026-01-01
124,36500,2026-02-01
124,36500,2026-03-01
124,36500,2026-04-01
125,35353,2025-08-01
125,38605,2025-09-01
125,38605,2025-10-01
125,38605,2025-11-01
125,38605,2025-12-01
125,40150,2026-01-01
125,40150,2026-02-01
125,40150,2026-03-01
125,40150,2026-04-01
126,35353,2025-02-01
126,38605,2025-03-01
126,38605,2025-04-01
126,38605,2025-05-01
126,38605,2025-06-01
126,38605,2025-07-01
126,38605,2025-08-01
126,38605,2025-09-01
126,38605,2025-10-01
126,38605,2025-11-01
126,38605,2025-12-01
126,40150,2026-01-01
126,40150,2026-02-01
126,43843,2026-03-01
126,43843,2026-04-01
127,28571,2022-09-01
127,31200,2022-10-01
127,31200,2022-11-01
127,31200,2022-12-01
127,32448,2023-01-01
127,32448,2023-02-01
127,32448,2023-03-01
127,32448,2023-04-01
127,32448,2023-05-01
127,32448,2023-06-01
127,32448,2023-07-01
127,32448,2023-08-01
127,32448,2023-09-01
127,37477,2023-10-01
127,37477,2023-11-01
127,37477,2023-12-01
127,38977,2024-01-01
127,38977,2024-02-01
127,38977,2024-03-01
127,38977,2024-04-01
127,38977,2024-05-01
127,38977,2024-06-01
127,38977,2024-07-01
127,38977,2024-08-01
127,38977,2024-09-01
127,40925,2024-10-01
127,40925,2024-11-01
127,40925,2024-12-01
127,42562,2025-01-01
127,42562,2025-02-01
127,42562,2025-03-01
127,42562,2025-04-01
127,42562,2025-05-01
127,42562,2025-06-01
127,42562,2025-07-01
127,42562,2025-08-01
127,42562,2025-09-01
127,44690,2025-10-01
127,44690,2025-11-01
127,44690,2025-12-01
127,46478,2026-01-01
127,46478,2026-02-01
127,46478,2026-03-01
127,46478,2026-04-01
128,31429,2022-01-01
128,34320,2022-02-01
128,34320,2022-03-01
128,34320,2022-04-01
128,34320,2022-05-01
128,34320,2022-06-01
128,34320,2022-07-01
128,34320,2022-08-01
128,34320,2022-09-01
128,34320,2022-10-01
128,34320,2022-11-01
128,34320,2022-12-01
128,35693,2023-01-01
128,38977,2023-02-01
128,38977,2023-03-01
128,38977,2023-04-01
128,38977,2023-05-01
128,38977,2023-06-01
128,38977,2023-07-01
128,38977,2023-08-01
128,38977,2023-09-01
128,38977,2023-10-01
128,38977,2023-11-01
128,38977,2023-12-01
128,40536,2024-01-01
128,44265,2024-02-01
128,44265,2024-03-01
128,44265,2024-04-01
128,44265,2024-05-01
128,44265,2024-06-01
128,44265,2024-07-01
128,44265,2024-08-01
128,44265,2024-09-01
128,44265,2024-10-01
128,44265,2024-11-01
128,44265,2024-12-01
128,46035,2025-01-01
128,44690,2025-02-01
128,44690,2025-03-01
128,44690,2025-04-01
128,44690,2025-05-01
128,44690,2025-06-01
128,44690,2025-07-01
128,44690,2025-08-01
128,44690,2025-09-01
128,44690,2025-10-01
128,44690,2025-11-01
128,44690,2025-12-01
128,46478,2026-01-01
128,46478,2026-02-01
128,46478,2026-03-01
128,46478,2026-04-01
129,32686,2023-11-01
129,35693,2023-12-01
129,37121,2024-01-01
129,37121,2024-02-01
129,37121,2024-03-01
129,37121,2024-04-01
129,37121,2024-05-01
129,37121,2024-06-01
129,37121,2024-07-01
129,37121,2024-08-01
129,37121,2024-09-01
129,37121,2024-10-01
129,37121,2024-11-01
129,40536,2024-12-01
129,42157,2025-01-01
129,42157,2025-02-01
129,42157,2025-03-01
129,42157,2025-04-01
129,42157,2025-05-01
129,42157,2025-06-01
129,42157,2025-07-01
129,42157,2025-08-01
129,42157,2025-09-01
129,42157,2025-10-01
